wp_id,url1,url2,url3,permalink,resource_name_current,resource_name_edited,resource_id,resource_date_current,resource_date_edited,categories,resource_authors_current,resource_authors_edited,resource_affiliations_current,resource_affiliations_edited,resource_subject_current,resource_subject_edited,contest,contest_status,ready_for_update,notes,resource_date_checked,file_name,file_name_without_extension
83757,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4573.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4573_1.pdf,NA,NA,Investigating the justice system,NA,4573,1905-07-07,NA,"Resource, Tipsheet","Ted Gest, Criminal Justice Journalists; Beth Hundsdorfer, Belleville News-Democrat; John Hollway, Quattrone Center for the Fair Administration of Justice; George Pawlaczyk, Belleville News-Democrat; Douglas Starr, Boston University",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4573_1.pdf,4573_1
82834,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3608.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/bilingualworkshop2011.pdf,NA,NA,"Contacts, Strategies and Resources for Border and Immigration Coverage",NA,3608,1905-07-03,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,bilingualworkshop2011.pdf,bilingualworkshop2011
81976,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T2733a.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T2733b.pdf,NA,NA,Four tips to help you dig into the environmental coverage,NA,2733,1905-06-28,NA,"Resource, Tipsheet",Matthew Waite;Craig Cheatham;Scott Streater - Ft_Worth_IRE_Annual_2006,NA,St. Petersburg Times;KMOV;Fort Worth Star-Telegram,NA,Investigating environmental issues,NA,NA,NA,FALSE,NA,FALSE,T2733b.pdf,T2733b
81972,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2729.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2729_0.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2729_1.pdf,NA,Writing and Narrative: Finding the Right Tone and Style,NA,2729,1905-06-28,NA,"Resource, Tipsheet",David Schechter;Joel Grover;Scott Zamost - Ft_Worth_IRE_Annual_2006,NA,WCCO-Minneapolis/St. Paul;KNBC-Los Angeles;WTVJ-Miami/Fort Lauderdale,NA,NA,NA,NA,NA,FALSE,NA,FALSE,T2729.pdf,T2729
83754,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4569.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4569_1.pdf,NA,NA,Grant Robertson Slides from Oil on the tracks: Covering the explosive story of crude trains,NA,4569,1905-07-07,NA,"Resource, Tipsheet","Russell Gold, The Wall Street Journal; Sarah Feinberg, Federal Railroad Administration",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4569_1.pdf,4569_1
83724,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4538.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4538b.pdf,NA,NA,Data and Docs,NA,4538,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4538b.pdf,4538b
83729,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4544.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4544.pptx,NA,NA,Deep dive into Medicare Advantage,NA,4544,1905-07-07,NA,"Resource, Tipsheet","David Donald, Michael Grabell, Joseph Neff, Ryan McNeill",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4544.pptx,4544
83727,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4541.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4541.pptx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4541a.pdf,NA,Writing memorable  investigative stories,NA,4541,1905-07-07,NA,"Resource, Tipsheet","Bill Dedman, Dylan Purcell, Jennifer LaFleur, T. Christian Miller",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4541a.pdf,4541a
83760,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4576.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4576_2.pdf,NA,NA,Policing the police,NA,4576,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4576_2.pdf,4576_2
83759,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4575.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4575_2.pdf,NA,NA,Naveena Sadasivam slides from Reporting on Pipelines,NA,4575,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4575_2.pdf,4575_2
83758,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4574.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4574_2.pdf,NA,NA,Marina Walker Guevara slides From lone wolf reporting To Radical Sharing,NA,4574,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4574_2.pdf,4574_2
83755,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4571.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4571.pptx,NA,NA,Chris Vanderveen Slides from Broadcast: Story structure,NA,4571,1905-07-07,NA,"Resource, Tipsheet","Brendan Keefe, WXIA; Matt Goldberg, KNBC-TV; Solly Granatstein",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4571.pptx,4571
83689,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4501.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4501b.pdf,NA,NA,THE ETHICS OF SOURCING,NA,4501,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4501b.pdf,4501b
83730,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4545.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4545.ppt,NA,NA,"Investigating Economic Development Subsidies: Missing Jobs, Strained Budgets and Tense Politics",NA,4545,1905-07-07,NA,"Resource, Tipsheet",Gordon Russell; Lee Zurik; Greg LeRoy; Alejandra Cancino,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4545.ppt,4545
83731,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4546.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4546.ppt,NA,NA,Orphaned Drugs Stories,NA,4546,1905-07-07,NA,"Resource, Tipsheet",David Cay Johnston; Dean Baker; Alicia Mundy,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4546.ppt,4546
83732,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4547.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4547.pptx,NA,NA,Muckraking In Africa,NA,4547,1905-07-07,NA,"Resource, Tipsheet",Dayo Aiyetan; Wahyu Dhyatmika; Jan Gunnar Furuly; David Kaplan; Rana Sabbagh,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4547.pptx,4547
83733,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4548.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4548.pptx,NA,NA,Tracking Political Influence,NA,4548,1905-07-07,NA,"Resource, Tipsheet",Sandra Fish; James Grimaldi; Eric Lipton,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4548.pptx,4548
83734,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4549.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4549.pptx,NA,NA,On the Beat: Healthcare  Some ways to put a flood of data to work,NA,4549,1905-07-07,NA,"Resource, Tipsheet",JoNel Aleccia; Joanne Faryon; Christopher Weaver; Alison Young,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4549.pptx,4549
83735,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4550.doc,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4550.pdf,NA,NA,Investigating Medical Products,NA,4550,1905-07-07,NA,"Resource, Tipsheet",Jeff Donn; Jon Kamp; Kendall Taggart; Ellen Gabler,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4550.pdf,4550
83723,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4536.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4536_1.pdf,NA,NA,Tips for Finding Hidden Datasets,NA,4536,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4536_1.pdf,4536_1
83697,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4510.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4510_1.pdf,NA,NA,"Broadcast: Hitting the ground running - New market, New beat",NA,4510,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4510_1.pdf,4510_1
83640,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4451.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/interview-03192012110832.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/interview-03192012110849.pdf,NA,The Art of the Interview and Source Development,NA,4451,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,interview-03192012110849.pdf,interview-03192012110849
83008,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3794.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3794_1.pdf,NA,NA,Accountability in Children’s Court,NA,3794,1905-07-04,NA,"Resource, Tipsheet","Michael Laforgia (The Palm Beach Post), Maggie Mulvihill (New England Center for Investigative Reporting)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3794_1.pdf,3794_1
83621,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4432a.xlsx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4432b.pdf,NA,NA,50 ideas in 60 minutes,NA,4432,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4432b.pdf,4432b
83588,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4399.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Social_Media_Sleuthing_Feb20121.pdf,NA,NA,Social Media Sleuthing,NA,4399,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Social_Media_Sleuthing_Feb20121.pdf,Social_Media_Sleuthing_Feb20121
83562,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4373a.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4373b.pdf,NA,NA,Getting data into Excel,NA,4373,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4373b.pdf,4373b
83467,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4275.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4275_1.pdf,NA,NA,Louisiana Public Records Law,NA,4275,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4275_1.pdf,4275_1
83456,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4264.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4264_1.pdf,NA,NA,Who cares about state elections?,NA,4264,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4264_1.pdf,4264_1
83384,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4189.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4189_1.pdf,NA,NA,"The DATA-DRIVEN Story:  Conceiving it, launching it, bringing it home",NA,4189,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4189_1.pdf,4189_1
83267,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4066.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4066_1.pdf,NA,NA,"Wading through the sea of data on hospitals, doctors, medicine and more",NA,4066,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4066_1.pdf,4066_1
83237,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4036.htm,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/NICAR_2013_Beginner.pdf,NA,NA,Tableau Public for Beginners,NA,4036,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NICAR_2013_Beginner.pdf,NICAR_2013_Beginner
83340,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4143.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4143.pptx,NA,NA,Data and Documents,NA,4143,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4143.pptx,4143
83335,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4136.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4136.pptx,NA,NA,Documents to Live By,NA,4136,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4136.pptx,4136
83334,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4135.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4135.pdf,NA,NA,The Hidden Key to Hot Button Issues: Census Data,NA,4135,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4135.pdf,4135
83333,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4134.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4134.pdf,NA,NA,Requesting records and data under open records law,NA,4134,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4134.pdf,4134
83321,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4121.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4121_Data.xlsx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4121_Tipsheet.pdf,NA,Excel magic: Advanced functions in Excel,NA,4121,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4121_new_tipsheet.pdf,4121_new_tipsheet
83236,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4035.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4035b.pdf,NA,NA,Amazon Cloud Basics,NA,4035,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4035b.pdf,4035b
83242,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4041.htm,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4041.pdf,NA,NA,News Camp: Intro to D3,NA,4041,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4041.pdf,4041
83273,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4072.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4072_1.pdf,NA,NA,Census III: Water Begone,NA,4072,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4072_1.pdf,4072_1
83288,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4088.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4088_Part_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4088_Part_2.pdf,NA,Building maps with Leaflet and Mapbox.js,NA,4088,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4088_Part_4.pdf,4088_Part_4
83294,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4094.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4094_1.pdf,NA,NA,Weathering the storm: Using data to track nature's fury,NA,4094,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4094_1.pdf,4094_1
83296,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4096.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4096_-_Chase_Davis_-_Five_algorithms_in_five_minutes.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4096_-_Katie_Park_-_What_we_can_learn_from_terrible_data_viz.pdf,NA,Getting Started With Python,NA,4096,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4096_-_Katie_Park_-_What_we_can_learn_from_terrible_data_viz.pdf,4096_-_Katie_Park_-_What_we_can_learn_from_terrible_data_viz
83302,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4102.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4102_-_Chase_Davis_-_Five_algorithms_in_five_minutes.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4102_-_Katie_Park_-_What_we_can_learn_from_terrible_data_viz.pdf,NA,Lightning talks (Sponsored by John S. and James L. Knight Foundation),NA,4102,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4102g.pdf,4102g
83313,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4113.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4113_1.pdf,NA,NA,Danger! Hazardous materials: Using data to uncover pollution,NA,4113,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4113_1.pdf,4113_1
83314,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4114fv.mp4,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4114s.pdf,NA,NA,Threat modeling: Security for your story,NA,4114,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4114s.pdf,4114s
83328,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4128.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4128_1.pdf,NA,NA,NewsCamp::Demystifying D3,NA,4128,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4128_1.pdf,4128_1
83312,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4112_Handout.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4112_Handout_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4112_Tipsheet.pdf,NA,"My friend FRED: A free tool for searching and graphing business, economic and government data",NA,4112,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4112_Tipsheet_1.pdf,4112_Tipsheet_1
83303,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4103.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4103_1.pdf,NA,NA,Digging Online for Global Data,NA,4103,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4103_1.pdf,4103_1
83316,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4116.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4116_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4116_2.pdf,NA,Mapping 2: Manipulating and editing geographic data with QGIS,NA,4116,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4116_2.pdf,4116_2
83315,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4115_Part_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4115_Part_2.pdf,NA,NA,The art and craft of finding people,NA,4115,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4115_Part_2.pdf,4115_Part_2
83295,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4095.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4095_1.pdf,NA,NA,50 ideas in 50 minutes,NA,4095,1905-07-06,NA,"Resource, Tipsheet",50 ideas in 50 minutes,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4095_1.pdf,4095_1
83286,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4086.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4086_1.pdf,NA,NA,The customized Census: Using microdata,NA,4086,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4086_1.pdf,4086_1
83285,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4085_Part_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4085_Part_2.pdf,NA,NA,Campaign Finance I: Mining FEC data,NA,4085,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4085_Part_2.pdf,4085_Part_2
83284,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4084_Part_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4084_Part_2.pdf,NA,NA,More than an editor: Leadership for data-driven projects,NA,4084,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4084_Part_2.pdf,4084_Part_2
83276,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4076.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/CAR2014_NodeXL.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/NodeXL.pdf,NA,NodeXL for Network Analysis,NA,4076,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NodeXL.pdf,NodeXL
83270,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4069.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4069_1.pdf,NA,NA,Free the data: Getting government agencies to give up the goods,NA,4069,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4069_1.pdf,4069_1
83268,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4067.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4067_complaint_contacts.xlsx,NA,NA,Complaints: A Road Map for Killer Investigations,NA,4067,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4067_complaint_contacts.xlsx,4067_complaint_contacts
83130,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3922.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3922_1.pdf,NA,NA,Documents and tools for investigating nonprofits,NA,3922,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3922_1.pdf,3922_1
82479,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3240.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3240_0.pdf,NA,NA,"The Art of the Interview: how to doa  great interview, on the fly or going deep",NA,3240,1905-07-01,NA,"Resource, Tipsheet","Andy Hall - Better Watchdog Workshop (Madison, Wis.)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3240_0.pdf,3240_0
83146,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3938.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3938_1.pdf,NA,NA,Investigating Immigration  Detention,NA,3938,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3938_1.pdf,3938_1
83155,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3947.htm,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3947.pdf,NA,NA,Fusion table worksheet,NA,3947,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3947.pdf,3947
83179,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3973.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3973_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3973_2.pdf,NA,"Collaboration: tips & techniques (Or, “What I wish someone had told me a year ago”)",NA,3973,1905-07-05,NA,"Resource, Tipsheet","Pam Dempsey, Fernando Diaz, Brad Racino, Mc Nelly Torres",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3973_2.pdf,3973_2
83180,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3974.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3974_1.pdf,NA,NA,Banjo,NA,3974,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3974_1.pdf,3974_1
83047,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3836_presentation.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3836_slides.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3836_tipsheet.pdf,NA,Getting started: digging deep with data journalism,NA,3836,1905-07-05,NA,"Resource, Tipsheet","Jaimi Dowdell, Angela Caputo",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3836_tipsheet.pdf,3836_tipsheet
83049,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3838_note.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3838_study.pdf,NA,NA,Newscamp: Data science for nerdy journalists,NA,3838,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3838_study.pdf,3838_study
83052,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3841_Eberly.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3841_Jordan.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3841_Sweigart.pdf,NA,Waste investigations for any community,NA,3841,1905-07-05,NA,"Resource, Tipsheet",Wendell Cochran,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3841_data.pdf,3841_data
83060,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3849_Gorton_and_Sposito.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3849_Han_and_Sposito.pdf,NA,NA,Wrangling web data with Google docs: beginner course,NA,3849,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3849_Han_and_Sposito.pdf,3849_Han_and_Sposito
83040,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3829-10052012103411.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3829.pdf,NA,NA,FOIA/Open Records,NA,3829,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3829.pdf,3829
